area,solidity,max_intensity,prediction
15315,0.7325998564936618,614,1
13702,0.8983739837398373,662,1
14683,0.7889420235344689,451,1
12505,0.8344454824502869,541,1
18634,0.8443135478024467,524,1
17619,0.8469044414535666,672,1
22177,0.7846932276555092,504,1
19678,0.7992688870836718,643,1
16890,0.8276166209329675,643,1
18461,0.8389838211234321,513,1
17214,0.8034539089848308,571,1
19128,0.8070886075949367,565,1
10777,0.6532306946296521,501,1
18224,0.7613636363636364,540,1
21621,0.8006591616056881,411,1
10117,0.6844597794465869,488,1
16034,0.8269637423281242,409,1
18450,0.8343508343508343,608,1
17144,0.7774351532740794,658,1
14470,0.8322788450477395,714,1
15691,0.8130473081506814,584,1
22372,0.8440671571401622,616,1
13294,0.7910740850937221,585,1
16369,0.8605299127326254,779,1
16343,0.8078995501507736,475,1
19576,0.8120462936076658,508,1
16898,0.7404907975460123,626,1
20572,0.8054185263487589,600,1
4041,0.7059748427672956,572,1
20428,0.8229464609434798,535,1
19790,0.8358675451934449,719,1
17455,0.7902838773939421,568,1
7628,0.7297426576102555,587,1
18222,0.7619804298737142,640,1
15074,0.7801469827140047,542,1
15923,0.8271688311688312,694,1
20201,0.8235893672537509,529,1
22435,0.8112457060206111,485,1
17260,0.8383117198504055,572,1
17578,0.7726593406593406,635,1
16983,0.8240174672489083,570,1
13118,0.7720557942440115,424,1
15460,0.7543303244693828,665,1
21843,0.7382135252965629,552,1
15949,0.8325850908331593,716,1
18811,0.7648302500508234,539,1
15700,0.7968734138666125,610,1
19319,0.8322491707233016,497,1
19083,0.7571417235359467,612,1
19977,0.8099331035880802,619,1
17606,0.7684853775643824,586,1
16501,0.7364216539474271,604,1
16021,0.8070626164928719,603,1
14522,0.8080347206766081,527,1
18110,0.8062505564954144,557,1
18018,0.746705346042271,528,1
19287,0.8230349065460442,443,1
19211,0.8246126110658024,502,1
17319,0.7830628023692182,547,1
22249,0.8351413235238917,475,1
13805,0.8210908225777672,473,1
15627,0.7767284656295045,590,1
14397,0.7922192263247675,565,1
15043,0.7539595028067362,498,1
15638,0.8041756659467243,573,1
17086,0.7707506315409599,674,1
22056,0.7672986606366324,653,1
16403,0.7597850757330121,477,1
17506,0.742440307052886,573,1
17910,0.7495605591361848,524,1
12756,0.8172731932342389,553,1
14495,0.8085569253081943,509,1
19783,0.7557975167144222,463,1
20456,0.8096896770107663,449,1
17409,0.8040737148399612,613,1
16142,0.812830454705675,517,1
16659,0.722357124273697,479,1
12708,0.7935060880424601,571,1
15614,0.7848992107776604,482,1
19221,0.7587336675482572,614,1
19097,0.8108440896739131,446,1
17313,0.8544987907803169,478,1
19625,0.8135726722493989,567,1
20119,0.7931170418259944,490,1
18435,0.7213852475053806,471,1
13848,0.7134099222090567,535,1
14832,0.8104475165291514,603,1
17420,0.8320198691312032,483,1
18242,0.7793395138206519,437,1
20653,0.723600308317567,572,1
16149,0.721227278817382,551,1
19154,0.7836190320337111,575,1
17591,0.8346460428923894,540,1
13762,0.7963198703853721,536,1
14829,0.797343800408646,534,1
16132,0.7554910317051469,685,1
17857,0.8085944575258105,611,1
19326,0.7577932007999059,471,1
14518,0.773591943304737,584,1
17828,0.8187370838117107,528,1
15945,0.8372276187975847,530,1
12916,0.8244079913193336,625,1
13257,0.7642684192320996,494,1
14781,0.7940797249382185,538,1
18316,0.7970755907567779,428,1
18744,0.8084886128364389,559,1
18050,0.7913889863205893,418,1
17212,0.7957098608478572,496,1
15882,0.7927918933759297,496,1
15932,0.7616771047473347,629,1
17552,0.8158029281896352,563,1
10543,0.7454044117647058,435,1
19260,0.7430555555555556,437,1
11172,0.7140939597315437,463,1
20318,0.7953807007242122,436,1
17670,0.7871174662568489,464,1
18522,0.8012631943242775,579,1
17267,0.7955676373018798,483,1
15010,0.8523566155593413,429,1
17413,0.7742552245442419,499,1
19948,0.8209729195818586,561,1
14037,0.8045048143053645,497,1
6824,0.823061150645278,456,3
12479,0.7118653736451797,466,1
17959,0.8461647191858274,513,1
17413,0.8519497039972601,466,1
17527,0.8124507486209613,429,1
19387,0.8034397016162453,531,1
19415,0.8323330189488125,468,1
12284,0.7984919396775871,473,1
17472,0.8120845921450152,513,1
18958,0.8189908415413859,460,1
14746,0.7683409754064193,495,1
20212,0.7910763209393347,467,1
19511,0.8256178063642519,508,1
17431,0.7823959782755061,428,1
18774,0.8230239796589365,512,1
18429,0.7787778904665315,562,1
20186,0.8043833432954772,459,1
16382,0.8077112710778029,404,1
18323,0.8269248127087282,421,1
18561,0.8346523967982732,519,1
19786,0.8428181973078889,489,1
18955,0.836754513750938,540,1
18753,0.805783525974305,475,1
17311,0.8221409574468085,464,1
19147,0.769233859627978,360,1
18441,0.7618673827721545,431,1
22676,0.7221426069233464,458,1
21343,0.7283803153368371,430,1
24272,0.7340026611830168,478,1
21126,0.7588089508279157,420,1
25035,0.7786694037510498,475,1
22673,0.7653075001687707,493,1
29157,0.7944470177924308,477,1
15847,0.853641456582633,416,1
26021,0.7399476767332082,446,1
26459,0.7614319836542058,410,1
18562,0.8678698335515243,440,1
26960,0.7857080406842888,473,1
27915,0.8748041366342839,446,1
22767,0.837761259935237,437,1
